"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Name.Basiswert.1","Name.Basiswert.2"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"06 Sendling",2410.44,38567,16,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"07 Sendling - Westpark",3749.64,52495,14,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"08 Schwanthalerhöhe",4000.57,28004,7,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"09 Neuhausen - Nymphenburg",892.86,89286,100,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"10 Moosach",6052.63,48421,8,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"11 Milbertshofen - Am Hart",9852.86,68970,7,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"12 Schwabing - Freimann",1085.97,65158,60,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"13 Bogenhausen",3101.68,77542,25,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"14 Berg am Laim",13516.67,40550,3,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"15 Trudering - Riem",12551.2,62756,5,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"16 Ramersdorf - Perlach",20947.4,104737,5,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"17 Obergiesing - Fasangarten",4903,49030,10,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"18 Untergiesing - Harlaching",3807.85,49502,13,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",3980.19,83584,21,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"20 Hadern",5856.38,46851,8,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"21 Pasing - Obermenzing",1409.45,66244,47,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"22 Aubing - Lochhausen - Langwied",12954.33,38863,3,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"23 Allach - Untermenzing",29161,29161,1,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"24 Feldmoching - Hasenbergl",14032.5,56130,4,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"25 Laim",3700.36,51805,14,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"Stadt München",1125.1,290279,258,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"01 Altstadt - Lehel",253.5,3042,12,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"02 Ludwigsvorstadt - Isarvorstadt",172.6,7248,42,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"03 Maxvorstadt",465.3,6979,15,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"04 Schwabing - West",1043.3,10433,10,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"05 Au - Haidhausen",457.7,10528,23,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"06 Sendling",526.9,6323,12,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"07 Sendling - Westpark",88,10847,0,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"08 Schwanthalerhöhe",1172.3,4689,4,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"09 Neuhausen - Nymphenburg",458,17404,38,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"10 Moosach",3448.7,10346,3,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"11 Milbertshofen - Am Hart",4731,14193,3,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"12 Schwabing - Freimann",1123.1,14600,13,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"13 Bogenhausen",1817.4,18174,10,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"14 Berg am Laim",4435,8870,2,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"15 Trudering - Riem",1958.4,17626,9,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"16 Ramersdorf - Perlach",4052.2,24313,6,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"17 Obergiesing - Fasangarten",979.9,8819,9,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"18 Untergiesing - Harlaching",1760.2,8801,5,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",2693.4,18854,7,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"20 Hadern",2354.5,9418,4,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"21 Pasing - Obermenzing",775,16276,21,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"22 Aubing - Lochhausen - Langwied",12196,12196,1,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"23 Allach - Untermenzing",88,7982,0,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"24 Feldmoching - Hasenbergl",2682.8,13414,5,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2022,"25 Laim",2226,8904,4,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"Stadt München",1135.2,282662,249,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"01 Altstadt - Lehel",266.5,2932,11,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"02 Ludwigsvorstadt - Isarvorstadt",184.3,7186,39,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"03 Maxvorstadt",381.8,6491,17,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"04 Schwabing - West",1047.5,10475,10,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"05 Au - Haidhausen",487.2,10232,21,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"06 Sendling",522.3,6267,12,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"07 Sendling - Westpark",88,10599,0,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"08 Schwanthalerhöhe",1167,4668,4,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"09 Neuhausen - Nymphenburg",485.4,16989,35,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"10 Moosach",2536.5,10146,4,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"11 Milbertshofen - Am Hart",4625,13875,3,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"12 Schwabing - Freimann",1301.9,14321,11,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"13 Bogenhausen",1952.6,17573,9,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"14 Berg am Laim",4372.5,8745,2,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"15 Trudering - Riem",1936.3,17427,9,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"16 Ramersdorf - Perlach",4743.2,23716,5,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"17 Obergiesing - Fasangarten",982.8,8845,9,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"18 Untergiesing - Harlaching",1424.3,8546,6,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",3027.7,18166,6,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"20 Hadern",1516.8,9101,6,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"21 Pasing - Obermenzing",785.9,15718,20,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"22 Aubing - Lochhausen - Langwied",11374,11374,1,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"23 Allach - Untermenzing",88,7487,0,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"24 Feldmoching - Hasenbergl",2631,13155,5,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2021,"25 Laim",2157,8628,4,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"Stadt München",1168.5,279282,239,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"01 Altstadt - Lehel",213.4,2988,14,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"02 Ludwigsvorstadt - Isarvorstadt",179.6,7183,40,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"03 Maxvorstadt",447.8,6269,14,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"04 Schwabing - West",808.4,10509,13,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"05 Au - Haidhausen",458.6,10090,22,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"06 Sendling",1253,6265,5,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"07 Sendling - Westpark",88,10495,0,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"08 Schwanthalerhöhe",1180.8,4723,4,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"09 Neuhausen - Nymphenburg",466.9,16808,36,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"10 Moosach",2528.3,10113,4,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"11 Milbertshofen - Am Hart",13907,13907,1,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"12 Schwabing - Freimann",1772.1,14177,8,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"13 Bogenhausen",1910.9,17198,9,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"14 Berg am Laim",4332.5,8665,2,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"15 Trudering - Riem",2470.7,17295,7,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"16 Ramersdorf - Perlach",5884.8,23539,4,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"17 Obergiesing - Fasangarten",975.7,8781,9,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"18 Untergiesing - Harlaching",1410.3,8462,6,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",2968.8,17813,6,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"20 Hadern",1261.7,8832,7,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"21 Pasing - Obermenzing",811.4,15416,19,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"22 Aubing - Lochhausen - Langwied",88,10761,0,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"23 Allach - Untermenzing",88,7131,0,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"24 Feldmoching - Hasenbergl",2622.4,13112,5,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","Kinder und Jugendliche",2020,"25 Laim",2187.5,8750,4,"Hauptwohnsitzbevölkerung (bis 20 Jahre)","Psychologische Kinder- und Jugendlichenpsychotherapeuten"
